codigo_pre,tipsum,codigo_med,fecha_carga,precio_adq,precio_ope,stk_,fv_,valid_tipsum,periodo
07633,S,12563,2021-10-01 02:03:54.633,31.250000,31.250000,2,1900-01-01 00:00:00.000,1,20210930
07633,S,12520,2021-10-01 02:04:00.057,0.620000,0.775000,3,1900-01-01 00:00:00.000,1,20210930
07633,S,11928,2021-10-01 02:07:44.980,6.300000,7.875000,2011,1900-01-01 00:00:00.000,1,20210930
07633,S,10566,2021-10-01 02:04:43.270,40.000000,50.000000,13,1900-01-01 00:00:00.000,1,20210930
07633,S,10145,2021-10-01 02:08:50.890,0.092900,0.114260,13139,1900-01-01 00:00:00.000,1,20210930
07633,S,06564,2021-10-01 02:04:25.763,34.663712,34.663712,9,1900-01-01 00:00:00.000,1,20210930
07633,S,05589,2021-10-01 02:09:15.130,0.039360,0.048410,127419,1900-01-01 00:00:00.000,1,20210930
07633,S,05588,2021-10-01 02:08:47.403,0.080000,0.098400,12585,1900-01-01 00:00:00.000,1,20210930
07633,S,05568,2021-10-01 02:06:06.640,7.300000,9.125000,142,1900-01-01 00:00:00.000,1,20210930
07639F01,S,41736,2021-10-01 02:38:01.907,1.000000,1.000000,-102,1899-12-30 00:00:00.000,1,20210930
07639F01,S,41563,2021-10-01 02:37:59.610,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,41007,2021-10-01 02:37:57.200,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,41006,2021-10-01 02:37:56.890,341.250000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,40159,2021-10-01 02:37:53.310,1875.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,39667,2021-10-01 02:37:51.637,0.000000,0.000000,10,1899-12-30 00:00:00.000,1,20210930
07639F01,S,38840,2021-10-01 02:37:48.183,4375.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,38822,2021-10-01 02:37:47.747,28.750000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,38459,2021-10-01 02:37:42.590,87.500000,88.000000,-69,1899-12-30 00:00:00.000,1,20210930
07639F01,S,38403,2021-10-01 02:37:41.857,375.000000,375.000000,-1,1899-12-30 00:00:00.000,1,20210930
07639F01,S,38027,2021-10-01 02:37:39.510,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,37322,2021-10-01 02:37:38.510,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,37021,2021-10-01 02:37:34.700,3.630000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,36396,2021-10-01 02:37:32.137,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,35382,2021-10-01 02:37:29.997,163.730000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,34374,2021-10-01 02:37:24.353,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,34251,2021-10-01 02:37:23.413,0.510000,1.000000,-960,1899-12-30 00:00:00.000,1,20210930
07639F01,S,33640,2021-10-01 02:37:19.273,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,32618,2021-10-01 02:37:14.260,3.500000,0.000000,1,1899-12-30 00:00:00.000,1,20210930
07639F01,S,31259,2021-10-01 02:37:06.753,4829.400000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,31194,2021-10-01 02:37:05.923,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,30586,2021-10-01 02:37:00.987,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,30367,2021-10-01 02:36:55.957,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,28586,2021-10-01 02:36:41.017,294.690000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,26961,2021-10-01 02:36:31.690,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,26631,2021-10-01 02:36:29.233,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,25967,2021-10-01 02:36:19.577,40.000000,40.000000,22,1899-12-30 00:00:00.000,1,20210930
07639F01,S,25025,2021-10-01 02:36:10.357,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,24219,2021-10-01 02:36:04.297,993.750000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,23767,2021-10-01 02:35:54.967,4911.550000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,23090,2021-10-01 02:35:43.293,331.250000,331.000000,5,1899-12-30 00:00:00.000,1,20210930
07639F01,S,22710,2021-10-01 02:35:40.373,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,22419,2021-10-01 02:35:36.980,112.500000,0.000000,11,1899-12-30 00:00:00.000,1,20210930
07639F01,S,21923,2021-10-01 02:35:28.530,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,21902,2021-10-01 02:35:28.123,2.440000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,20392,2021-10-01 02:35:13.293,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19718,2021-10-01 02:35:06.010,3.430000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19510,2021-10-01 02:35:05.137,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19417,2021-10-01 02:35:04.120,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19365,2021-10-01 02:35:03.560,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19239,2021-10-01 02:35:02.260,10.000000,10.000000,-104,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19238,2021-10-01 02:35:01.933,2.500000,3.000000,-57,1899-12-30 00:00:00.000,1,20210930
07639F01,S,19166,2021-10-01 02:35:00.887,47.500000,48.000000,-296,1899-12-30 00:00:00.000,1,20210930
07639F01,S,18511,2021-10-01 02:34:48.977,18.500000,19.000000,-26308,1899-12-30 00:00:00.000,1,20210930
07639F01,S,17789,2021-10-01 02:34:43.147,350.000000,350.000000,-3,1899-12-30 00:00:00.000,1,20210930
07639F01,S,17403,2021-10-01 02:34:33.473,261.950000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,16862,2021-10-01 02:34:25.707,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,16774,2021-10-01 02:34:23.723,3.630000,4.000000,55,1899-12-30 00:00:00.000,1,20210930
07639F01,S,16597,2021-10-01 02:34:18.473,0.240000,0.000000,-89,1899-12-30 00:00:00.000,1,20210930
07639F01,S,16596,2021-10-01 02:34:17.957,0.240000,0.000000,724,1899-12-30 00:00:00.000,1,20210930
07639F01,S,12601,2021-10-01 02:34:02.787,294.690000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,12551,2021-10-01 02:33:53.457,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,12536,2021-10-01 02:33:48.690,261.950000,0.000000,1,1899-12-30 00:00:00.000,1,20210930
07639F01,S,11908,2021-10-01 02:33:38.910,2.000000,2.000000,-2,1899-12-30 00:00:00.000,1,20210930
07639F01,S,11907,2021-10-01 02:33:38.503,1.880000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,10965,2021-10-01 02:33:26.830,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,10155,2021-10-01 02:33:10.110,0.070000,0.000000,433,1899-12-30 00:00:00.000,1,20210930
07639F01,S,10154,2021-10-01 02:33:09.627,0.100000,0.000000,114,1899-12-30 00:00:00.000,1,20210930
07639F01,S,08140,2021-10-01 02:33:05.783,0.010000,0.000000,8209107,1899-12-30 00:00:00.000,1,20210930
07639F01,S,08054,2021-10-01 02:33:04.347,0.430000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,06600,2021-10-01 02:33:02.627,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,06420,2021-10-01 02:32:55.610,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,06192,2021-10-01 02:32:50.563,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,05856,2021-10-01 02:32:42.237,2.500000,3.000000,111,1899-12-30 00:00:00.000,1,20210930
07639F01,S,05731,2021-10-01 02:32:39.343,3.700000,4.000000,346,1899-12-30 00:00:00.000,1,20210930
07639F01,S,05666,2021-10-01 02:32:35.970,72.600000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,04901,2021-10-01 02:32:10.670,3.750000,0.000000,321,1899-12-30 00:00:00.000,1,20210930
07639F01,S,04695,2021-10-01 02:32:05.000,0.000000,0.000000,0,1899-12-30 00:00:00.000,1,20210930
07639F01,S,04582,2021-10-01 02:32:01.017,1.600000,2.000000,7,1899-12-30 00:00:00.000,1,20210930
07639F01,S,04523,2021-10-01 02:31:59.437,0.050000,0.000000,-18181,1899-12-30 00:00:00.000,1,20210930
07639F01,S,03710,2021-10-01 02:31:33.763,0.180000,0.000000,-856,1899-12-30 00:00:00.000,1,20210930
07633,S,04185,2021-10-01 02:05:20.740,4.173000,5.000000,50,1900-01-01 00:00:00.000,1,20210930
07633,S,03979,2021-10-01 02:07:31.323,0.277990,0.341920,1436,1900-01-01 00:00:00.000,1,20210930
07633,S,03878,2021-10-01 02:05:03.413,2.847890,3.502860,24,1900-01-01 00:00:00.000,1,20210930
07633,S,03758,2021-10-01 02:09:13.647,0.039900,0.049870,104677,1900-01-01 00:00:00.000,1,20210930
07633,S,03591,2021-10-01 02:06:50.300,3.350290,4.187860,476,1900-01-01 00:00:00.000,1,20210930
07633,S,02884,2021-10-01 02:08:54.390,0.209100,0.209100,15916,1900-01-01 00:00:00.000,1,20210930
07633,S,01958,2021-10-01 02:08:38.717,0.799000,0.999000,8352,1900-01-01 00:00:00.000,1,20210930
07633,S,01639,2021-10-01 02:08:37.250,1.000910,1.231120,8277,1900-01-01 00:00:00.000,1,20210930
07633,S,01346,2021-10-01 02:08:52.577,0.000000,0.000000,14939,1900-01-01 00:00:00.000,1,20210930
07633,S,01242,2021-10-01 02:05:01.163,30.000000,36.900002,22,1900-01-01 00:00:00.000,1,20210930
07633,S,00822,2021-10-01 02:08:03.890,5.625000,5.625000,3454,1900-01-01 00:00:00.000,1,20210930
07277F01,S,44390,2021-10-01 01:22:32.160,18.310000,18.310000,0,2026-07-30 00:00:00.000,1,20210930
07277F01,S,35734,2021-10-01 01:21:31.683,98.130000,98.130000,0,2024-06-30 00:00:00.000,1,20210930
07277F01,S,34998,2021-10-01 01:22:23.097,20.000000,20.000000,31,2022-02-28 00:00:00.000,1,20210930
07277F01,S,31590,2021-10-01 01:22:58.050,2.810000,2.810000,0,2026-12-31 00:00:00.000,1,20210930
07277F01,S,30588,2021-10-01 01:22:12.690,0.510000,0.510000,21,2023-12-31 00:00:00.000,1,20210930
07277F01,S,30219,2021-10-01 01:20:58.680,18.720000,18.720000,89,2022-02-28 00:00:00.000,1,20210930
07277F01,S,28771,2021-10-01 01:22:57.943,5.630000,5.630000,196,2024-03-30 00:00:00.000,1,20210930
07277F01,S,26600,2021-10-01 01:22:56.927,7.380000,7.380000,44,2026-04-30 00:00:00.000,1,20210930
07277F01,S,25777,2021-10-01 01:22:46.083,542.500000,542.500000,1,2023-06-30 00:00:00.000,1,20210930
07277F01,S,23212,2021-10-01 01:21:59.520,0.380000,0.380000,0,2022-09-30 00:00:00.000,1,20210930
07277F01,S,23167,2021-10-01 01:21:08.963,5.380000,5.380000,21,2025-04-30 00:00:00.000,1,20210930
07277F01,S,21303,2021-10-01 01:21:22.670,11.250000,11.250000,89,2023-04-30 00:00:00.000,1,20210930
07277F01,S,21161,2021-10-01 01:20:56.837,1.060000,1.060000,91,2022-03-31 00:00:00.000,1,20210930
07277F01,S,21054,2021-10-01 01:22:38.427,73.380000,73.380000,8,2022-09-30 00:00:00.000,1,20210930
07277F01,S,20814,2021-10-01 01:19:59.727,26.250000,26.250000,26,2026-03-30 00:00:00.000,1,20210930
07277F01,S,18971,2021-10-01 01:21:45.393,2.880000,2.880000,53,2026-02-28 00:00:00.000,1,20210930
07277F01,S,18622,2021-10-01 01:21:38.487,7.370000,7.370000,0,2022-12-31 00:00:00.000,1,20210930
07277F01,S,18087,2021-10-01 01:21:08.197,21.330000,21.330000,126,2023-02-28 00:00:00.000,1,20210930
07277F01,S,16764,2021-10-01 01:20:53.837,4.750000,4.750000,151,2025-06-30 00:00:00.000,1,20210930
07277F01,S,16569,2021-10-01 01:21:32.827,1.470000,1.470000,663,2026-01-30 00:00:00.000,1,20210930
07277F01,S,16433,2021-10-01 01:22:11.580,37.500000,37.500000,6,2026-03-31 00:00:00.000,1,20210930
07277F01,S,11369,2021-10-01 01:22:57.160,0.390000,0.390000,1780,2026-01-30 00:00:00.000,1,20210930
07277F01,S,11235,2021-10-01 01:19:55.553,41.130000,41.130000,25,2024-09-30 00:00:00.000,1,20210930
07277F01,S,10151,2021-10-01 01:21:58.347,0.070000,0.070000,194,2023-05-31 00:00:00.000,1,20210930
07277F01,S,08140,2021-10-01 01:22:18.787,0.010000,0.010000,2690107,2021-12-31 00:00:00.000,1,20210930
07277F01,S,06517,2021-10-01 01:22:11.003,22.880000,22.880000,0,2022-03-31 00:00:00.000,1,20210930
07277F01,S,05212,2021-10-01 01:21:13.433,0.620000,0.620000,2,2021-10-30 00:00:00.000,1,20210930
07277F01,S,04982,2021-10-01 01:20:53.727,0.240000,0.240000,350,2023-08-31 00:00:00.000,1,20210930
07277F01,S,04523,2021-10-01 01:22:38.253,0.090000,0.090000,1291,2022-12-31 00:00:00.000,1,20210930
07277F01,S,03677,2021-10-01 01:21:30.513,7.370000,7.370000,324,2021-11-30 00:00:00.000,1,20210930
07277F01,S,03598,2021-10-01 01:22:32.317,72.500000,72.500000,6,2023-11-30 00:00:00.000,1,20210930
07277F01,S,03106,2021-10-01 01:21:39.567,118.750000,118.750000,16,2023-04-30 00:00:00.000,1,20210930
07277F01,S,03086,2021-10-01 01:22:50.520,27.860000,27.860000,197,2023-08-30 00:00:00.000,1,20210930
07277F01,S,02657,2021-10-01 01:20:57.947,0.060000,0.060000,1148,2022-08-30 00:00:00.000,1,20210930
07277F01,S,01229,2021-10-01 01:20:53.620,1.060000,1.060000,8106,2024-03-31 00:00:00.000,1,20210930
07277F01,S,01053,2021-10-01 01:21:20.120,2.750000,2.750000,10,2022-09-30 00:00:00.000,1,20210930
07277F01,S,00909,2021-10-01 01:21:31.293,1.200000,1.200000,249,2024-04-30 00:00:00.000,1,20210930
07277F01,S,00627,2021-10-01 01:19:58.147,1.220000,1.220000,348,2022-12-30 00:00:00.000,1,20210930
07277A01,S,34813,2021-10-01 01:22:34.037,4.960000,4.960000,940,2023-04-30 00:00:00.000,1,20210930
07277A01,S,34220,2021-10-01 01:21:27.090,130.000000,130.000000,0,2025-05-30 00:00:00.000,1,20210930
07277A01,S,28707,2021-10-01 01:22:26.520,162.500000,162.500000,0,2024-04-30 00:00:00.000,1,20210930
07277A01,S,26640,2021-10-01 01:21:17.967,400.000000,400.000000,0,2022-09-30 00:00:00.000,1,20210930
07277A01,S,26421,2021-10-01 01:20:45.210,146.630000,146.630000,20,2022-01-30 00:00:00.000,1,20210930
07277A01,S,23773,2021-10-01 01:20:46.650,454.840000,454.840000,14,2022-06-30 00:00:00.000,1,20210930
07277A01,S,20892,2021-10-01 01:22:55.723,2.880000,2.880000,48,2026-02-28 00:00:00.000,1,20210930
07277A01,S,20361,2021-10-01 01:20:47.383,1.340000,1.340000,5050,2026-02-28 00:00:00.000,1,20210930
07277A01,S,19919,2021-10-01 01:22:39.020,0.580000,0.580000,15000,2026-09-30 00:00:00.000,1,20210930
07277A01,S,19228,2021-10-01 01:22:58.770,5.000000,5.000000,0,2026-02-28 00:00:00.000,1,20210930
07277A01,S,19227,2021-10-01 01:21:55.283,5.350000,5.350000,0,2024-02-28 00:00:00.000,1,20210930
07277A01,S,18091,2021-10-01 01:21:11.730,2.830000,2.830000,10,2022-08-30 00:00:00.000,1,20210930
07277A01,S,16601,2021-10-01 01:22:49.207,0.210000,0.210000,300,2025-01-30 00:00:00.000,1,20210930
07277A01,S,12235,2021-10-01 01:22:29.957,2.870000,2.870000,336,2026-05-30 00:00:00.000,1,20210930
07277A01,S,11925,2021-10-01 01:20:44.663,5.480000,5.480000,133,2025-09-30 00:00:00.000,1,20210930
07277A01,S,10482,2021-10-01 01:22:05.550,1.880000,1.880000,0,2023-08-30 00:00:00.000,1,20210930
07277A01,S,08075,2021-10-01 01:21:54.613,5.680000,5.680000,130,2022-06-30 00:00:00.000,1,20210930
07277A01,S,06502,2021-10-01 01:21:12.527,0.150000,0.150000,2200,2024-06-30 00:00:00.000,1,20210930
07277A01,S,06234,2021-10-01 01:22:04.940,26.220000,26.220000,0,2023-04-30 00:00:00.000,1,20210930
07277A01,S,06231,2021-10-01 01:22:48.753,0.880000,0.880000,46550,2024-05-30 00:00:00.000,1,20210930
07277A01,S,06046,2021-10-01 01:22:54.613,97.500000,97.500000,100,2022-07-30 00:00:00.000,1,20210930
07277A01,S,05688,2021-10-01 01:21:25.747,0.440000,0.440000,440,2022-07-31 00:00:00.000,1,20210930
07633,S,05384,2021-10-01 02:05:03.787,10.331120,10.500000,28,1900-01-01 00:00:00.000,1,20210930
07633,S,05320,2021-10-01 02:04:16.420,28.000000,35.000000,5,1900-01-01 00:00:00.000,1,20210930
07633,S,04982,2021-10-01 02:09:09.613,0.169000,0.211250,59422,1900-01-01 00:00:00.000,1,20210930
07633,S,04794,2021-10-01 02:06:05.843,2.855200,3.500000,140,1900-01-01 00:00:00.000,1,20210930
07633,S,04764,2021-10-01 02:08:34.593,0.070000,0.086100,7622,1900-01-01 00:00:00.000,1,20210930
07633,S,04511,2021-10-01 02:03:58.777,1.014890,1.248310,3,1900-01-01 00:00:00.000,1,20210930
07633,S,04085,2021-10-01 02:07:01.740,8.462450,10.578060,662,1900-01-01 00:00:00.000,1,20210930
07633,S,03339,2021-10-01 02:07:10.690,1.000000,1.000000,887,1900-01-01 00:00:00.000,1,20210930
07633,S,02922,2021-10-01 02:04:59.507,1.225800,1.507730,14,1900-01-01 00:00:00.000,1,20210930
07633,S,02754,2021-10-01 02:08:52.827,0.044800,0.056000,15060,1900-01-01 00:00:00.000,1,20210930
07633,S,02657,2021-10-01 02:08:45.827,0.044700,0.054980,12202,1900-01-01 00:00:00.000,1,20210930
07633,S,02654,2021-10-01 02:07:32.010,0.024000,0.030000,1470,1900-01-01 00:00:00.000,1,20210930
07633,S,02354,2021-10-01 02:07:54.433,0.396000,0.491040,2590,1900-01-01 00:00:00.000,1,20210930
07633,S,01043,2021-10-01 02:06:18.673,0.418210,0.514390,200,1900-01-01 00:00:00.000,1,20210930
07633,S,00625,2021-10-01 02:07:13.660,0.467000,0.583750,958,1900-01-01 00:00:00.000,1,20210930
07277F01,S,46628,2021-10-01 01:20:30.700,15.000000,15.000000,45,2023-05-30 00:00:00.000,1,20210930
07277F01,S,38866,2021-10-01 01:20:57.603,281.250000,281.250000,9,2022-03-30 00:00:00.000,1,20210930
07277F01,S,38669,2021-10-01 01:22:36.550,14.130000,14.130000,13,2025-10-30 00:00:00.000,1,20210930
07277F01,S,30498,2021-10-01 01:22:57.990,21.250000,21.250000,0,2024-08-30 00:00:00.000,1,20210930
07277F01,S,26421,2021-10-01 01:20:01.773,148.750000,148.750000,13,2022-01-30 00:00:00.000,1,20210930
07277F01,S,25287,2021-10-01 01:22:33.787,312.500000,312.500000,7,2024-08-31 00:00:00.000,1,20210930
07277F01,S,24128,2021-10-01 01:22:48.457,1693.000000,1693.000000,7,2025-08-30 00:00:00.000,1,20210930
07277F01,S,24072,2021-10-01 01:20:03.837,0.390000,0.390000,106,2022-07-30 00:00:00.000,1,20210930
07277F01,S,22680,2021-10-01 01:21:13.747,24.250000,24.250000,278,2022-06-30 00:00:00.000,1,20210930
07277F01,S,21392,2021-10-01 01:22:19.723,4.380000,4.380000,388,2023-03-30 00:00:00.000,1,20210930
07277F01,S,19092,2021-10-01 01:20:58.557,5.630000,5.630000,25,2024-06-30 00:00:00.000,1,20210930
07277F01,S,19036,2021-10-01 01:22:38.067,3.000000,3.000000,6,2023-09-30 00:00:00.000,1,20210930
07277F01,S,19034,2021-10-01 01:21:31.560,5.630000,5.630000,0,2026-03-30 00:00:00.000,1,20210930
07277F01,S,18969,2021-10-01 01:20:38.390,100.000000,100.000000,13,2021-08-20 00:00:00.000,1,20210930
07277F01,S,18879,2021-10-01 01:21:06.463,3.080000,3.080000,8,2023-02-28 00:00:00.000,1,20210930
07277F01,S,18874,2021-10-01 01:22:22.490,0.300000,0.300000,134,2022-10-31 00:00:00.000,1,20210930
07277F01,S,18624,2021-10-01 01:21:32.700,1.140000,1.140000,352,2022-06-30 00:00:00.000,1,20210930
07277F01,S,18157,2021-10-01 01:22:46.503,2.110000,2.110000,304,2023-12-13 00:00:00.000,1,20210930
07277F01,S,18057,2021-10-01 01:21:13.043,5.600000,5.600000,99,2021-10-30 00:00:00.000,1,20210930
07277F01,S,17779,2021-10-01 01:22:37.037,5.130000,5.130000,15,2024-03-30 00:00:00.000,1,20210930
07277F01,S,16657,2021-10-01 01:20:57.383,0.150000,0.150000,315,2025-10-30 00:00:00.000,1,20210930
07277F01,S,15097,2021-10-01 01:22:57.850,25.000000,25.000000,21,2025-01-31 00:00:00.000,1,20210930
07277F01,S,11997,2021-10-01 01:20:34.247,3.130000,3.130000,16,2024-07-31 00:00:00.000,1,20210930
07277F01,S,11898,2021-10-01 01:21:06.993,0.980000,0.980000,6,2025-09-30 00:00:00.000,1,20210930
07277F01,S,10299,2021-10-01 01:22:32.677,1.060000,1.060000,832,2024-04-30 00:00:00.000,1,20210930
07277F01,S,10161,2021-10-01 01:20:37.017,0.070000,0.070000,94,2019-12-31 00:00:00.000,1,20210930
07277F01,S,06111,2021-10-01 01:20:33.480,16.060000,16.060000,5,2023-03-30 00:00:00.000,1,20210930
07277F01,S,05157,2021-10-01 01:20:56.790,0.650000,0.650000,1490,2022-07-31 00:00:00.000,1,20210930
07277F01,S,04567,2021-10-01 01:21:59.283,3.550000,3.550000,100,2024-03-30 00:00:00.000,1,20210930
07277F01,S,03758,2021-10-01 01:22:28.863,0.040000,0.040000,841,2024-07-30 00:00:00.000,1,20210930
07277F01,S,03710,2021-10-01 01:22:27.643,0.180000,0.180000,368,2023-06-30 00:00:00.000,1,20210930
07277F01,S,03097,2021-10-01 01:22:31.863,0.750000,0.750000,106,2022-02-28 00:00:00.000,1,20210930
07277F01,S,02269,2021-10-01 01:21:58.207,28.750000,28.750000,5,2024-02-28 00:00:00.000,1,20210930
07277F01,S,01841,2021-10-01 01:21:57.473,1.250000,1.250000,8,2022-02-28 00:00:00.000,1,20210930
07277F01,S,00933,2021-10-01 01:22:32.613,3.300000,3.300000,0,2023-07-30 00:00:00.000,1,20210930
07277F01,S,00091,2021-10-01 01:22:31.380,0.020000,0.020000,2273,2022-08-30 00:00:00.000,1,20210930
07277A01,S,36994,2021-10-01 01:20:10.197,464.750000,464.750000,0,2024-10-30 00:00:00.000,1,20210930
07277A01,S,36412,2021-10-01 01:21:11.073,4.690000,4.690000,1163,2025-10-30 00:00:00.000,1,20210930
07277A01,S,29145,2021-10-01 01:21:57.253,71.000000,71.000000,25,2023-05-30 00:00:00.000,1,20210930
07277A01,S,26796,2021-10-01 01:21:05.463,980.000000,980.000000,10,2026-01-30 00:00:00.000,1,20210930
07277A01,S,25080,2021-10-01 01:21:51.380,5.630000,5.630000,0,2024-06-30 00:00:00.000,1,20210930
07277A01,S,25030,2021-10-01 01:20:12.087,77.330000,77.330000,5,2021-11-30 00:00:00.000,1,20210930
07277A01,S,24313,2021-10-01 01:22:44.567,41.050000,41.050000,625,2022-12-30 00:00:00.000,1,20210930
07277A01,S,22517,2021-10-01 01:22:39.147,1102.500000,1102.500000,5,2026-03-30 00:00:00.000,1,20210930
07277A01,S,21523,2021-10-01 01:22:30.863,39.950000,39.950000,0,2026-01-30 00:00:00.000,1,20210930
07277A01,S,19232,2021-10-01 01:21:11.587,2.820000,2.820000,0,2024-09-30 00:00:00.000,1,20210930
07277A01,S,19174,2021-10-01 01:22:30.020,2.860000,2.860000,204,2026-05-30 00:00:00.000,1,20210930
07277A01,S,19096,2021-10-01 01:20:08.477,5.380000,5.380000,72,2026-05-30 00:00:00.000,1,20210930
07277A01,S,19094,2021-10-01 01:22:54.067,5.180000,5.180000,48,2026-07-30 00:00:00.000,1,20210930
07277A01,S,18038,2021-10-01 01:22:40.440,0.940000,0.940000,6000,2023-11-30 00:00:00.000,1,20210930
07277A01,S,12415,2021-10-01 01:22:59.363,2.960000,2.960000,0,2024-07-30 00:00:00.000,1,20210930
07277A01,S,11939,2021-10-01 01:22:30.817,7.200000,7.200000,0,2024-09-07 00:00:00.000,1,20210930
07277A01,S,11930,2021-10-01 01:22:38.863,11.250000,11.250000,90,2023-08-31 00:00:00.000,1,20210930
07277A01,S,10302,2021-10-01 01:22:43.613,0.580000,0.580000,8500,2024-02-28 00:00:00.000,1,20210930
07277A01,S,08029,2021-10-01 01:22:30.143,309.380000,309.380000,35,2022-11-30 00:00:00.000,1,20210930
07277A01,S,05589,2021-10-01 01:20:15.617,0.050000,0.050000,0,2024-02-28 00:00:00.000,1,20210930
07277A01,S,05408,2021-10-01 01:22:24.003,3.540000,3.540000,1351,2022-07-30 00:00:00.000,1,20210930
07277A01,S,05118,2021-10-01 01:22:42.880,1.750000,1.750000,1640,2022-05-30 00:00:00.000,1,20210930
07277A01,S,04567,2021-10-01 01:21:57.080,3.530000,3.530000,1248,2024-03-30 00:00:00.000,1,20210930
07277A01,S,04024,2021-10-01 01:21:35.567,1.630000,1.630000,50,2024-08-30 00:00:00.000,1,20210930
07277A01,S,03710,2021-10-01 01:22:04.613,0.180000,0.180000,3500,2023-06-30 00:00:00.000,1,20210930
07277A01,S,03353,2021-10-01 01:20:14.507,7.800000,7.800000,140,2022-11-30 00:00:00.000,1,20210930
07277A01,S,03266,2021-10-01 01:22:48.973,19.880000,19.880000,20,2022-08-30 00:00:00.000,1,20210930
07277A01,S,03023,2021-10-01 01:22:33.893,4.700000,4.700000,70,2022-08-30 00:00:00.000,1,20210930
07277A01,S,02954,2021-10-01 01:22:49.863,4.380000,4.380000,75,2022-09-30 00:00:00.000,1,20210930
07277A01,S,02836,2021-10-01 01:22:59.007,0.240000,0.240000,600,2022-07-31 00:00:00.000,1,20210930
07277A01,S,01876,2021-10-01 01:22:06.410,10.480000,10.480000,150,2021-09-30 00:00:00.000,1,20210930
07277A01,S,01800,2021-10-01 01:21:12.290,11.800000,11.800000,1250,2023-01-30 00:00:00.000,1,20210930
07277A01,S,01532,2021-10-01 01:22:31.020,1.440000,1.440000,600,2023-08-30 00:00:00.000,1,20210930
07277A01,S,00356,2021-10-01 01:20:55.993,0.160000,0.160000,25000,2022-08-31 00:00:00.000,1,20210930
06218F01,S,45224,2021-10-01 02:34:00.113,1200.000000,1500.000000,0,1900-01-01 00:00:00.000,1,20210930
06218F01,S,45221,2021-10-01 02:43:57.090,11.750000,11.750000,21,1900-01-01 00:00:00.000,1,20210930
06218F01,S,44106,2021-10-01 02:42:34.303,6.080000,6.080000,0,1900-01-01 00:00:00.000,1,20210930
06218F01,S,43815,2021-10-01 02:34:13.177,16.500000,16.500000,0,1900-01-01 00:00:00.000,1,20210930
